transaction_id,customer_id,amount,currency,transaction_datetime,payment_method,ip_address,device_id,location
TXN-103248,CUST-1186,139.29,USD,2026-03-11 02:12:00,bank_transfer,192.168.22.173,DEV-5200,Lahore
TXN-103249,CUST-1028,138.62,USD,2026-02-24 11:24:00,crypto,192.168.13.138,DEV-4277,Karachi
TXN-103250,CUST-1046,151.18,USD,2026-03-04 19:04:00,debit_card,192.168.196.86,DEV-1023,London
TXN-103251,CUST-1120,397.36,USD,2026-01-31 21:55:00,credit_card,192.168.192.252,DEV-5386,Peshawar
TXN-103252,CUST-1032,97.23,USD,2026-02-16 00:28:00,crypto,192.168.19.45,DEV-7575,Islamabad
TXN-103253,CUST-1001,185.39,USD,2026-01-08 18:34:00,crypto,192.168.108.133,DEV-485,Peshawar
TXN-103254,CUST-1153,301.03,USD,2026-03-11 16:05:00,credit_card,192.168.213.107,DEV-7383,London
TXN-103255,CUST-1098,236.71,USD,2026-02-27 17:41:00,bank_transfer,192.168.172.151,DEV-1179,Lahore
TXN-103256,CUST-1079,3836.71,USD,2026-01-10 05:05:00,bank_transfer,192.168.65.34,DEV-2230,Dubai
TXN-103257,CUST-1063,117.08,USD,2026-03-22 20:44:00,bank_transfer,192.168.238.56,DEV-5368,Lahore
TXN-103258,CUST-1011,323.2,USD,2026-02-12 13:57:00,paypal,10.0.0.99,DEV-2320,Islamabad
TXN-103259,CUST-1047,1596.82,USD,2026-02-28 10:30:00,crypto,192.168.108.68,DEV-NEW-94469,Dubai
TXN-103260,CUST-1037,52.92,USD,2026-03-12 21:21:00,paypal,192.168.122.229,DEV-8233,Dubai
TXN-103261,CUST-1106,3176.91,USD,2026-02-26 11:23:00,bank_transfer,192.168.12.102,DEV-1761,Islamabad
TXN-103262,CUST-1145,315.78,USD,2026-01-10 18:28:00,crypto,192.168.22.46,DEV-6322,Islamabad
TXN-103263,CUST-1111,25.31,USD,2026-02-15 12:13:00,debit_card,192.168.153.47,DEV-9846,Peshawar
TXN-103264,CUST-1192,914.89,USD,2026-01-14 02:22:00,paypal,192.168.255.146,DEV-4824,Lahore
TXN-103265,CUST-1070,86.32,USD,2026-01-26 09:47:00,debit_card,192.168.205.174,DEV-5959,London
TXN-103266,CUST-1070,86.32,USD,2026-01-26 09:48:00,debit_card,192.168.205.174,DEV-5959,London
TXN-103267,CUST-1070,86.32,USD,2026-01-26 09:49:00,credit_card,192.168.205.174,DEV-5959,London
TXN-103268,CUST-1070,86.32,USD,2026-01-26 09:50:00,crypto,192.168.205.174,DEV-5959,London
TXN-103269,CUST-1106,1675.78,USD,2026-03-20 06:13:00,crypto,192.168.12.102,DEV-1761,Islamabad
TXN-103270,CUST-1112,140.43,USD,2026-02-02 16:23:00,debit_card,192.168.87.19,DEV-309,London
TXN-103271,CUST-1072,207.6,USD,2026-03-07 08:50:00,credit_card,10.0.0.99,DEV-5469,New York
TXN-103272,CUST-1098,228.94,USD,2026-03-18 21:12:00,crypto,192.168.172.151,DEV-1179,Lahore
TXN-103273,CUST-1061,62.17,USD,2026-03-06 06:52:00,paypal,192.168.91.207,DEV-2084,New York
TXN-103274,CUST-1061,62.17,USD,2026-03-06 06:53:00,crypto,192.168.91.207,DEV-2084,New York
TXN-103275,CUST-1061,62.17,USD,2026-03-06 06:54:00,bank_transfer,192.168.91.207,DEV-2084,New York
TXN-103276,CUST-1061,62.17,USD,2026-03-06 06:55:00,credit_card,192.168.91.207,DEV-2084,New York
TXN-103277,CUST-1061,62.17,USD,2026-03-06 06:56:00,paypal,192.168.91.207,DEV-2084,New York
TXN-103278,CUST-1061,62.17,USD,2026-03-06 06:57:00,credit_card,192.168.91.207,DEV-2084,New York
TXN-103279,CUST-1031,218.08,USD,2026-02-21 19:53:00,paypal,192.168.220.192,DEV-7764,Karachi
TXN-103280,CUST-1031,218.08,USD,2026-02-21 19:54:00,credit_card,192.168.220.192,DEV-7764,Karachi
TXN-103281,CUST-1031,218.08,USD,2026-02-21 19:55:00,credit_card,192.168.220.192,DEV-7764,Karachi
TXN-103282,CUST-1031,218.08,USD,2026-02-21 19:56:00,crypto,192.168.220.192,DEV-7764,Karachi
TXN-103283,CUST-1031,218.08,USD,2026-02-21 19:57:00,bank_transfer,192.168.220.192,DEV-7764,Karachi
TXN-103284,CUST-1031,218.08,USD,2026-02-21 19:58:00,bank_transfer,192.168.220.192,DEV-7764,Karachi
TXN-103285,CUST-1185,1230.07,USD,2026-01-12 23:03:00,credit_card,192.168.247.11,DEV-NEW-71537,Lahore
TXN-103286,CUST-1056,101.69,USD,2026-03-01 05:27:00,paypal,192.168.155.10,DEV-2379,Karachi
TXN-103287,CUST-1116,274.48,USD,2026-03-10 20:23:00,paypal,192.168.230.57,DEV-7120,London
TXN-103288,CUST-1116,274.48,USD,2026-03-10 20:24:00,paypal,192.168.230.57,DEV-7120,London
TXN-103289,CUST-1116,274.48,USD,2026-03-10 20:25:00,crypto,192.168.230.57,DEV-7120,London
TXN-103290,CUST-1116,274.48,USD,2026-03-10 20:26:00,crypto,192.168.230.57,DEV-7120,London
TXN-103291,CUST-1116,274.48,USD,2026-03-10 20:27:00,credit_card,192.168.230.57,DEV-7120,London
TXN-103292,CUST-1000,5721.67,USD,2026-03-09 10:19:00,credit_card,192.168.150.226,DEV-4333,London
TXN-103293,CUST-1116,197.77,USD,2026-03-11 04:34:00,credit_card,192.168.230.57,DEV-7120,London
TXN-103294,CUST-1099,269.45,USD,2026-03-04 15:10:00,crypto,10.0.0.99,DEV-6017,Lahore
TXN-103295,CUST-1193,342.98,USD,2026-01-25 08:31:00,credit_card,192.168.236.36,DEV-3627,Lahore
TXN-103296,CUST-1103,170.38,USD,2026-02-20 07:18:00,paypal,192.168.225.30,DEV-1359,London
TXN-103297,CUST-1181,242.78,USD,2026-01-08 00:50:00,debit_card,192.168.38.193,DEV-2800,Dubai
TXN-103298,CUST-1134,180.97,USD,2026-02-21 19:10:00,credit_card,10.0.0.99,DEV-4544,Dubai
TXN-103299,CUST-1080,4546.29,USD,2026-03-16 03:12:00,bank_transfer,192.168.232.229,DEV-8870,New York
TXN-103300,CUST-1030,205.51,USD,2026-01-11 09:15:00,bank_transfer,192.168.198.139,DEV-2561,New York
TXN-103301,CUST-1096,255.93,USD,2026-01-19 07:32:00,debit_card,192.168.147.163,DEV-1663,Dubai
TXN-103302,CUST-1041,5749.93,USD,2026-02-28 22:35:00,credit_card,192.168.32.82,DEV-2715,London
TXN-103303,CUST-1136,30.12,USD,2026-02-20 03:23:00,crypto,10.0.0.99,DEV-6,Peshawar
TXN-103304,CUST-1011,284.9,USD,2026-03-04 09:21:00,bank_transfer,192.168.142.194,DEV-7720,Islamabad
TXN-103305,CUST-1146,196.91,USD,2026-03-26 02:45:00,bank_transfer,192.168.135.196,DEV-7868,Peshawar
TXN-103306,CUST-1025,156.77,USD,2026-02-07 16:01:00,bank_transfer,192.168.195.145,DEV-5064,Karachi
TXN-103307,CUST-1131,267.66,USD,2026-03-30 11:21:00,credit_card,192.168.170.119,DEV-7719,Islamabad
TXN-103308,CUST-1086,227.98,USD,2026-02-04 07:07:00,crypto,192.168.76.167,DEV-3325,London
TXN-103309,CUST-1134,618.52,USD,2026-01-09 00:21:00,debit_card,192.168.217.201,DEV-NEW-59969,Dubai
TXN-103310,CUST-1065,125.44,USD,2026-01-04 01:19:00,bank_transfer,192.168.0.158,DEV-6484,Karachi
TXN-103311,CUST-1083,1598.1,USD,2026-03-19 07:06:00,debit_card,192.168.44.80,DEV-NEW-71817,Dubai
TXN-103312,CUST-1063,112.05,USD,2026-02-06 07:46:00,bank_transfer,192.168.238.56,DEV-2254,London
TXN-103313,CUST-1063,112.05,USD,2026-02-06 07:47:00,crypto,192.168.238.56,DEV-2254,London
TXN-103314,CUST-1063,112.05,USD,2026-02-06 07:48:00,bank_transfer,192.168.238.56,DEV-2254,London
TXN-103315,CUST-1063,112.05,USD,2026-02-06 07:49:00,crypto,192.168.238.56,DEV-2254,London
TXN-103316,CUST-1063,112.05,USD,2026-02-06 07:50:00,crypto,192.168.238.56,DEV-2254,London
TXN-103317,CUST-1063,112.05,USD,2026-02-06 07:51:00,debit_card,192.168.238.56,DEV-2254,London
TXN-103318,CUST-1001,165.51,USD,2026-03-02 11:50:00,credit_card,192.168.116.61,DEV-485,Peshawar
TXN-103319,CUST-1166,122.55,USD,2026-01-15 23:58:00,crypto,192.168.194.200,DEV-5934,London
TXN-103320,CUST-1139,211.65,USD,2026-03-03 01:25:00,paypal,192.168.158.156,DEV-3206,Dubai
TXN-103321,CUST-1139,211.65,USD,2026-03-03 01:26:00,bank_transfer,192.168.158.156,DEV-3206,Dubai
TXN-103322,CUST-1139,211.65,USD,2026-03-03 01:27:00,debit_card,192.168.158.156,DEV-3206,Dubai
TXN-103323,CUST-1139,211.65,USD,2026-03-03 01:28:00,credit_card,192.168.158.156,DEV-3206,Dubai
TXN-103324,CUST-1139,211.65,USD,2026-03-03 01:29:00,crypto,192.168.158.156,DEV-3206,Dubai
TXN-103325,CUST-1126,371.62,USD,2026-02-03 15:03:00,paypal,10.0.0.99,DEV-1083,Dubai
TXN-103326,CUST-1191,262.14,USD,2026-02-04 01:49:00,paypal,192.168.73.20,DEV-1540,Lahore
TXN-103327,CUST-1057,191.78,USD,2026-03-22 19:34:00,crypto,192.168.195.200,DEV-2992,London
TXN-103328,CUST-1179,59.72,USD,2026-03-17 13:01:00,paypal,192.168.138.101,DEV-9989,Dubai
TXN-103329,CUST-1150,2819.98,USD,2026-01-07 11:12:00,paypal,192.168.26.135,DEV-4192,Islamabad
TXN-103330,CUST-1068,33.1,USD,2026-02-10 23:08:00,credit_card,192.168.27.166,DEV-4728,Karachi
TXN-103331,CUST-1068,33.1,USD,2026-02-10 23:09:00,credit_card,192.168.27.166,DEV-4728,Karachi
TXN-103332,CUST-1068,33.1,USD,2026-02-10 23:10:00,debit_card,192.168.27.166,DEV-4728,Karachi
TXN-103333,CUST-1068,33.1,USD,2026-02-10 23:11:00,crypto,192.168.27.166,DEV-4728,Karachi
TXN-103334,CUST-1068,33.1,USD,2026-02-10 23:12:00,paypal,192.168.27.166,DEV-4728,Karachi
TXN-103335,CUST-1151,144.53,USD,2026-02-01 08:13:00,crypto,192.168.12.32,DEV-4741,Karachi
TXN-103336,CUST-1057,151.25,USD,2026-03-22 21:13:00,debit_card,192.168.195.200,DEV-2992,London
TXN-103337,CUST-1174,80.85,USD,2026-02-08 09:31:00,paypal,192.168.132.61,DEV-5003,Peshawar
TXN-103338,CUST-1174,80.85,USD,2026-02-08 09:32:00,debit_card,192.168.132.61,DEV-5003,Peshawar
TXN-103339,CUST-1174,80.85,USD,2026-02-08 09:33:00,debit_card,192.168.132.61,DEV-5003,Peshawar
TXN-103340,CUST-1174,80.85,USD,2026-02-08 09:34:00,credit_card,192.168.132.61,DEV-5003,Peshawar
TXN-103341,CUST-1093,111.25,USD,2026-03-18 07:35:00,crypto,192.168.167.93,DEV-248,London
TXN-103342,CUST-1191,311.9,USD,2026-02-19 15:24:00,credit_card,192.168.73.20,DEV-1540,New York
TXN-103343,CUST-1106,888.04,USD,2026-03-09 16:13:00,paypal,192.168.12.102,DEV-NEW-83664,Islamabad
TXN-103344,CUST-1033,36.54,USD,2026-01-05 23:45:00,crypto,192.168.194.121,DEV-4743,Peshawar
TXN-103345,CUST-1099,225.18,USD,2026-02-15 16:36:00,paypal,192.168.124.252,DEV-6017,Lahore
TXN-103346,CUST-1099,225.18,USD,2026-02-15 16:37:00,paypal,192.168.124.252,DEV-6017,Lahore
TXN-103347,CUST-1099,225.18,USD,2026-02-15 16:38:00,crypto,192.168.124.252,DEV-6017,Lahore
TXN-103348,CUST-1099,225.18,USD,2026-02-15 16:39:00,debit_card,192.168.124.252,DEV-6017,Lahore
TXN-103349,CUST-1099,225.18,USD,2026-02-15 16:40:00,credit_card,192.168.124.252,DEV-6017,Lahore
TXN-103350,CUST-1023,80.48,USD,2026-01-19 16:35:00,paypal,192.168.78.133,DEV-2927,Lahore
TXN-103351,CUST-1023,80.48,USD,2026-01-19 16:36:00,credit_card,192.168.78.133,DEV-2927,Lahore
TXN-103352,CUST-1023,80.48,USD,2026-01-19 16:37:00,paypal,192.168.78.133,DEV-2927,Lahore
TXN-103353,CUST-1023,80.48,USD,2026-01-19 16:38:00,crypto,192.168.78.133,DEV-2927,Lahore
TXN-103354,CUST-1023,80.48,USD,2026-01-19 16:39:00,paypal,192.168.78.133,DEV-2927,Lahore
TXN-103355,CUST-1126,257.73,USD,2026-02-26 18:12:00,bank_transfer,192.168.52.80,DEV-1083,Dubai
TXN-103356,CUST-1120,246.46,USD,2026-01-24 23:08:00,debit_card,192.168.174.224,DEV-3789,Peshawar
TXN-103357,CUST-1026,45.19,USD,2026-01-25 08:31:00,crypto,192.168.26.67,DEV-4356,Peshawar
TXN-103358,CUST-1002,318.04,USD,2026-01-18 22:23:00,paypal,192.168.235.186,DEV-NEW-54988,Lahore
TXN-103359,CUST-1035,3352.57,USD,2026-01-13 11:46:00,paypal,192.168.109.99,DEV-1292,Dubai
TXN-103360,CUST-1089,227.61,USD,2026-03-28 21:36:00,crypto,192.168.150.8,DEV-639,Peshawar
TXN-103361,CUST-1178,291.03,USD,2026-01-30 07:16:00,bank_transfer,192.168.24.38,DEV-6890,Dubai
TXN-103362,CUST-1140,305.81,USD,2026-03-30 12:58:00,crypto,192.168.91.95,DEV-5759,New York
TXN-103363,CUST-1140,305.81,USD,2026-03-30 12:59:00,paypal,192.168.91.95,DEV-5759,New York
TXN-103364,CUST-1140,305.81,USD,2026-03-30 13:00:00,crypto,192.168.91.95,DEV-5759,New York
TXN-103365,CUST-1140,305.81,USD,2026-03-30 13:01:00,credit_card,192.168.91.95,DEV-5759,New York
TXN-103366,CUST-1140,305.81,USD,2026-03-30 13:02:00,paypal,192.168.91.95,DEV-5759,New York
TXN-103367,CUST-1132,2716.71,USD,2026-03-21 14:11:00,paypal,192.168.85.131,DEV-6204,London
TXN-103368,CUST-1179,1425.53,USD,2026-01-18 11:08:00,crypto,192.168.138.101,DEV-9989,Dubai
TXN-103369,CUST-1039,1650.54,USD,2026-01-23 14:24:00,paypal,192.168.248.135,DEV-3847,Karachi
TXN-103370,CUST-1161,148.16,USD,2026-03-20 16:24:00,crypto,192.168.133.106,DEV-7003,Lahore
TXN-103371,CUST-1097,53.54,USD,2026-01-08 20:43:00,paypal,192.168.143.1,DEV-3281,Islamabad
TXN-103372,CUST-1170,119.62,USD,2026-02-14 14:25:00,crypto,192.168.48.162,DEV-1490,Peshawar
TXN-103373,CUST-1170,119.62,USD,2026-02-14 14:26:00,paypal,192.168.48.162,DEV-1490,Peshawar
TXN-103374,CUST-1170,119.62,USD,2026-02-14 14:27:00,debit_card,192.168.48.162,DEV-1490,Peshawar
TXN-103375,CUST-1170,119.62,USD,2026-02-14 14:28:00,credit_card,192.168.48.162,DEV-1490,Peshawar
TXN-103376,CUST-1047,223.23,USD,2026-03-16 22:16:00,credit_card,192.168.108.68,DEV-5166,Dubai
TXN-103377,CUST-1002,31.58,USD,2026-01-05 11:10:00,paypal,10.0.0.99,DEV-2222,Lahore
TXN-103378,CUST-1166,142.13,USD,2026-01-09 01:33:00,credit_card,192.168.194.200,DEV-5934,London
TXN-103379,CUST-1166,142.13,USD,2026-01-09 01:34:00,crypto,192.168.194.200,DEV-5934,London
TXN-103380,CUST-1166,142.13,USD,2026-01-09 01:35:00,crypto,192.168.194.200,DEV-5934,London
TXN-103381,CUST-1166,142.13,USD,2026-01-09 01:36:00,bank_transfer,192.168.194.200,DEV-5934,London
TXN-103382,CUST-1166,142.13,USD,2026-01-09 01:37:00,crypto,192.168.194.200,DEV-5934,London
TXN-103383,CUST-1074,287.37,USD,2026-02-23 21:20:00,bank_transfer,192.168.216.217,DEV-4493,Lahore
TXN-103384,CUST-1122,212.7,USD,2026-01-26 10:38:00,paypal,192.168.171.227,DEV-9380,New York
TXN-103385,CUST-1090,181.17,USD,2026-03-02 22:40:00,crypto,192.168.36.79,DEV-5524,Lahore
TXN-103386,CUST-1095,119.69,USD,2026-02-19 16:06:00,paypal,192.168.168.4,DEV-2179,Karachi
TXN-103387,CUST-1149,193.91,USD,2026-01-06 05:06:00,crypto,192.168.103.3,DEV-3222,Peshawar
TXN-103388,CUST-1117,104.47,USD,2026-02-20 09:27:00,crypto,192.168.60.220,DEV-6812,Dubai
TXN-103389,CUST-1097,43.19,USD,2026-01-04 19:05:00,credit_card,192.168.143.1,DEV-3281,Islamabad
TXN-103390,CUST-1131,159.45,USD,2026-02-28 18:03:00,paypal,192.168.21.176,DEV-7719,Islamabad
TXN-103391,CUST-1118,279.82,USD,2026-03-08 10:15:00,debit_card,192.168.141.255,DEV-2112,Dubai
TXN-103392,CUST-1145,191.74,USD,2026-03-19 01:49:00,debit_card,192.168.22.46,DEV-6322,Islamabad
TXN-103393,CUST-1091,153.25,USD,2026-03-08 03:50:00,credit_card,192.168.144.115,DEV-1832,London
TXN-103394,CUST-1132,282.53,USD,2026-02-02 14:28:00,debit_card,10.0.0.99,DEV-1992,London
TXN-103395,CUST-1061,45.27,USD,2026-03-24 10:46:00,bank_transfer,192.168.91.207,DEV-2084,New York
TXN-103396,CUST-1114,135.28,USD,2026-01-20 05:20:00,bank_transfer,192.168.122.147,DEV-3442,Peshawar
TXN-103397,CUST-1114,135.28,USD,2026-01-20 05:21:00,crypto,192.168.122.147,DEV-3442,Peshawar
TXN-103398,CUST-1114,135.28,USD,2026-01-20 05:22:00,credit_card,192.168.122.147,DEV-3442,Peshawar
TXN-103399,CUST-1114,135.28,USD,2026-01-20 05:23:00,crypto,192.168.122.147,DEV-3442,Peshawar
TXN-103400,CUST-1046,117.56,USD,2026-03-12 12:55:00,bank_transfer,192.168.196.86,DEV-1023,London
TXN-103401,CUST-1151,119.09,USD,2026-03-21 17:18:00,crypto,192.168.12.32,DEV-4741,Karachi
TXN-103402,CUST-1172,121.89,USD,2026-01-06 14:21:00,debit_card,192.168.101.212,DEV-4609,New York
TXN-103403,CUST-1181,264.25,USD,2026-01-13 10:45:00,credit_card,192.168.38.193,DEV-2800,Dubai
TXN-103404,CUST-1182,285.0,USD,2026-03-18 01:22:00,paypal,192.168.192.165,DEV-9703,Lahore
TXN-103405,CUST-1126,295.42,USD,2026-02-23 09:37:00,credit_card,192.168.52.80,DEV-1083,Dubai
TXN-103406,CUST-1090,252.36,USD,2026-01-08 07:39:00,credit_card,192.168.36.79,DEV-5524,Lahore
TXN-103407,CUST-1068,386.6,USD,2026-02-24 14:41:00,credit_card,192.168.27.166,DEV-NEW-91794,Karachi
TXN-103408,CUST-1184,779.89,USD,2026-01-14 23:28:00,debit_card,192.168.24.58,DEV-NEW-53307,Peshawar
TXN-103409,CUST-1168,1014.56,USD,2026-02-24 04:04:00,debit_card,192.168.24.51,DEV-NEW-35007,London
TXN-103410,CUST-1103,164.08,USD,2026-03-20 09:39:00,paypal,10.0.0.99,DEV-1359,London
TXN-103411,CUST-1167,293.62,USD,2026-02-06 11:12:00,bank_transfer,192.168.49.145,DEV-6985,London
TXN-103412,CUST-1045,260.73,USD,2026-01-14 21:57:00,debit_card,192.168.11.180,DEV-8495,Islamabad
TXN-103413,CUST-1053,185.4,USD,2026-03-10 19:01:00,debit_card,192.168.76.195,DEV-3210,New York
TXN-103414,CUST-1128,296.52,USD,2026-01-29 02:48:00,bank_transfer,192.168.116.3,DEV-NEW-98639,Lahore
TXN-103415,CUST-1089,179.33,USD,2026-02-21 09:54:00,bank_transfer,192.168.150.8,DEV-6599,Peshawar
TXN-103416,CUST-1089,179.33,USD,2026-02-21 09:55:00,paypal,192.168.150.8,DEV-6599,Peshawar
TXN-103417,CUST-1089,179.33,USD,2026-02-21 09:56:00,credit_card,192.168.150.8,DEV-6599,Peshawar
TXN-103418,CUST-1089,179.33,USD,2026-02-21 09:57:00,bank_transfer,192.168.150.8,DEV-6599,Peshawar
TXN-103419,CUST-1089,179.33,USD,2026-02-21 09:58:00,credit_card,192.168.150.8,DEV-6599,Peshawar
TXN-103420,CUST-1089,179.33,USD,2026-02-21 09:59:00,credit_card,192.168.150.8,DEV-6599,Peshawar
TXN-103421,CUST-1067,222.52,USD,2026-01-25 20:10:00,bank_transfer,192.168.199.69,DEV-703,Karachi
TXN-103422,CUST-1131,196.66,USD,2026-02-16 14:09:00,bank_transfer,192.168.170.119,DEV-7719,Islamabad
TXN-103423,CUST-1019,255.87,USD,2026-02-23 14:11:00,bank_transfer,192.168.175.163,DEV-6424,Lahore
TXN-103424,CUST-1019,255.87,USD,2026-02-23 14:12:00,debit_card,192.168.175.163,DEV-6424,Lahore
TXN-103425,CUST-1019,255.87,USD,2026-02-23 14:13:00,credit_card,192.168.175.163,DEV-6424,Lahore
TXN-103426,CUST-1019,255.87,USD,2026-02-23 14:14:00,debit_card,192.168.175.163,DEV-6424,Lahore
TXN-103427,CUST-1019,255.87,USD,2026-02-23 14:15:00,debit_card,192.168.175.163,DEV-6424,Lahore
TXN-103428,CUST-1096,258.43,USD,2026-02-22 09:35:00,bank_transfer,192.168.147.163,DEV-1663,Lahore
TXN-103429,CUST-1096,258.43,USD,2026-02-22 09:36:00,paypal,192.168.147.163,DEV-1663,Lahore
TXN-103430,CUST-1096,258.43,USD,2026-02-22 09:37:00,crypto,192.168.147.163,DEV-1663,Lahore
TXN-103431,CUST-1096,258.43,USD,2026-02-22 09:38:00,paypal,192.168.147.163,DEV-1663,Lahore
TXN-103432,CUST-1096,258.43,USD,2026-02-22 09:39:00,bank_transfer,192.168.147.163,DEV-1663,Lahore
TXN-103433,CUST-1096,258.43,USD,2026-02-22 09:40:00,bank_transfer,192.168.147.163,DEV-1663,Lahore
TXN-103434,CUST-1162,73.33,USD,2026-03-24 13:39:00,paypal,192.168.79.120,DEV-9262,Peshawar
TXN-103435,CUST-1122,214.49,USD,2026-03-03 21:06:00,crypto,10.0.0.99,DEV-7298,New York
TXN-103436,CUST-1114,100.68,USD,2026-01-01 10:47:00,crypto,192.168.122.147,DEV-3442,Peshawar
TXN-103437,CUST-1019,315.13,USD,2026-03-28 20:07:00,paypal,192.168.175.163,DEV-6424,Lahore
TXN-103438,CUST-1004,1248.53,USD,2026-01-10 14:44:00,crypto,192.168.37.47,DEV-NEW-67941,New York
TXN-103439,CUST-1101,243.4,USD,2026-02-19 10:23:00,debit_card,192.168.81.67,DEV-7563,Dubai
TXN-103440,CUST-1142,233.03,USD,2026-01-14 11:30:00,credit_card,192.168.23.38,DEV-2305,New York
TXN-103441,CUST-1195,201.93,USD,2026-03-01 23:18:00,credit_card,192.168.225.174,DEV-6359,Peshawar
TXN-103442,CUST-1175,177.96,USD,2026-01-26 03:05:00,crypto,192.168.86.165,DEV-9765,Lahore
TXN-103443,CUST-1045,5817.92,USD,2026-02-05 09:00:00,credit_card,192.168.240.146,DEV-8495,Islamabad
TXN-103444,CUST-1002,322.5,USD,2026-03-04 20:54:00,bank_transfer,192.168.220.200,DEV-2222,Lahore
TXN-103445,CUST-1139,189.67,USD,2026-02-14 19:43:00,paypal,192.168.158.156,DEV-1364,Dubai
TXN-103446,CUST-1009,425.25,USD,2026-02-28 03:48:00,bank_transfer,192.168.123.209,DEV-8356,Dubai
TXN-103447,CUST-1185,296.8,USD,2026-03-26 08:00:00,bank_transfer,192.168.247.11,DEV-3386,Lahore
TXN-103448,CUST-1011,209.57,USD,2026-02-26 16:08:00,crypto,192.168.185.69,DEV-7720,Islamabad
TXN-103449,CUST-1039,67.13,USD,2026-01-02 11:12:00,bank_transfer,192.168.191.219,DEV-9154,Karachi
TXN-103450,CUST-1053,128.25,USD,2026-02-04 11:38:00,credit_card,192.168.118.115,DEV-3210,London
TXN-103451,CUST-1013,387.07,USD,2026-02-13 17:12:00,paypal,192.168.93.69,DEV-8942,London
TXN-103452,CUST-1095,138.75,USD,2026-01-10 16:43:00,debit_card,192.168.80.33,DEV-2179,Karachi
TXN-103453,CUST-1121,2186.05,USD,2026-02-07 03:15:00,crypto,192.168.146.155,DEV-3209,Islamabad
TXN-103454,CUST-1025,165.79,USD,2026-03-23 20:53:00,debit_card,192.168.195.145,DEV-5064,Karachi
TXN-103455,CUST-1092,244.98,USD,2026-02-05 12:36:00,paypal,192.168.104.60,DEV-1007,Islamabad
TXN-103456,CUST-1168,586.7,USD,2026-02-13 15:14:00,debit_card,192.168.24.51,DEV-NEW-55942,London
TXN-103457,CUST-1020,34.05,USD,2026-01-15 21:19:00,crypto,192.168.239.21,DEV-3549,London
TXN-103458,CUST-1038,153.49,USD,2026-02-05 03:52:00,debit_card,192.168.235.93,DEV-4428,Peshawar
TXN-103459,CUST-1165,131.16,USD,2026-02-04 07:54:00,crypto,192.168.241.45,DEV-6840,Dubai
TXN-103460,CUST-1166,125.76,USD,2026-03-01 10:37:00,bank_transfer,192.168.194.200,DEV-5934,London
TXN-103461,CUST-1192,41.86,USD,2026-01-15 09:05:00,crypto,192.168.72.96,DEV-4824,Lahore
TXN-103462,CUST-1192,41.86,USD,2026-01-15 09:06:00,crypto,192.168.72.96,DEV-4824,Lahore
TXN-103463,CUST-1192,41.86,USD,2026-01-15 09:07:00,paypal,192.168.72.96,DEV-4824,Lahore
TXN-103464,CUST-1192,41.86,USD,2026-01-15 09:08:00,debit_card,192.168.72.96,DEV-4824,Lahore
TXN-103465,CUST-1112,216.39,USD,2026-03-06 01:10:00,crypto,192.168.99.185,DEV-309,Dubai
TXN-103466,CUST-1142,160.27,USD,2026-01-29 16:38:00,bank_transfer,192.168.23.38,DEV-2305,New York
TXN-103467,CUST-1142,160.27,USD,2026-01-29 16:39:00,crypto,192.168.23.38,DEV-2305,New York
TXN-103468,CUST-1142,160.27,USD,2026-01-29 16:40:00,bank_transfer,192.168.23.38,DEV-2305,New York
TXN-103469,CUST-1142,160.27,USD,2026-01-29 16:41:00,bank_transfer,192.168.23.38,DEV-2305,New York
TXN-103470,CUST-1176,283.44,USD,2026-02-21 15:35:00,debit_card,192.168.7.111,DEV-5028,Lahore
TXN-103471,CUST-1104,173.63,USD,2026-02-22 20:24:00,paypal,192.168.224.71,DEV-3693,Islamabad
TXN-103472,CUST-1104,173.63,USD,2026-02-22 20:25:00,bank_transfer,192.168.224.71,DEV-3693,Islamabad
TXN-103473,CUST-1104,173.63,USD,2026-02-22 20:26:00,bank_transfer,192.168.224.71,DEV-3693,Islamabad
TXN-103474,CUST-1104,173.63,USD,2026-02-22 20:27:00,bank_transfer,192.168.224.71,DEV-3693,Islamabad
TXN-103475,CUST-1104,173.63,USD,2026-02-22 20:28:00,debit_card,192.168.224.71,DEV-3693,Islamabad
TXN-103476,CUST-1104,173.63,USD,2026-02-22 20:29:00,bank_transfer,192.168.224.71,DEV-3693,Islamabad
TXN-103477,CUST-1051,3501.93,USD,2026-01-06 20:26:00,debit_card,192.168.166.105,DEV-7207,New York
TXN-103478,CUST-1157,95.11,USD,2026-01-13 05:32:00,crypto,192.168.55.28,DEV-1310,Dubai
TXN-103479,CUST-1137,144.64,USD,2026-01-17 10:52:00,paypal,10.0.0.99,DEV-7951,Dubai
TXN-103480,CUST-1092,269.45,USD,2026-02-11 02:03:00,debit_card,192.168.229.134,DEV-1007,Islamabad
TXN-103481,CUST-1028,84.69,USD,2026-03-01 10:32:00,paypal,192.168.13.138,DEV-5535,Islamabad
TXN-103482,CUST-1037,35.15,USD,2026-01-07 07:51:00,bank_transfer,192.168.122.229,DEV-6466,Dubai
TXN-103483,CUST-1107,250.0,USD,2026-02-28 09:25:00,debit_card,192.168.180.215,DEV-3198,Peshawar
TXN-103484,CUST-1041,336.66,USD,2026-01-08 16:58:00,bank_transfer,192.168.32.82,DEV-6375,London
